account_id,district_id,district_name,region,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_string,segment,flag_hflv,flag_lfhv,flag_reactivation
2852,70,Karvina,north Moravia,12,25,22900.0,1,1,1,1.0,111,Lost / Inactive,,,
3043,1,Hl.m. Praha,Prague,0,100,85697.4,5,1,1,2.2,511,About to Sleep,,,
10404,1,Hl.m. Praha,Prague,0,208,594457.4,5,3,4,3.95,534,Potential Loyalists,,,
528,17,Pelhrimov,south Bohemia,0,99,90717.4,5,1,1,2.2,511,About to Sleep,,,
9424,54,Brno - mesto,south Moravia,0,128,276940.6,5,2,2,2.9,522,About to Sleep,,,
3190,1,Hl.m. Praha,Prague,0,129,241052.4,5,2,2,2.9,522,About to Sleep,,,
1390,69,Jesenik,north Moravia,0,150,278297.4,5,2,2,2.9,522,About to Sleep,,,
1988,72,Olomouc,north Moravia,0,127,114457.4,5,2,1,2.55,521,About to Sleep,,,
2362,16,Jindrichuv Hradec,south Bohemia,0,102,57938.4,5,1,1,2.2,511,About to Sleep,,,
2064,54,Brno - mesto,south Moravia,0,128,276340.6,5,2,2,2.9,522,About to Sleep,,,
2689,70,Karvina,north Moravia,0,151,480337.4,5,2,3,3.25,523,Recent Customers,,,
9730,54,Brno - mesto,south Moravia,0,157,245061.4,5,2,2,2.9,522,About to Sleep,,,
1387,67,Bruntal,north Moravia,9,43,6500.0,1,1,1,1.0,111,Lost / Inactive,,,
2637,70,Karvina,north Moravia,0,126,427143.4,5,2,3,3.25,523,Recent Customers,,,
1221,45,Jicin,east Bohemia,0,121,574166.2,5,2,4,3.6,524,Potential Loyalists,,,
1860,70,Karvina,north Moravia,0,105,59717.4,5,1,1,2.2,511,About to Sleep,,,
3540,18,Pisek,south Bohemia,0,123,87282.4,5,2,1,2.55,521,About to Sleep,,,
263,64,Zlin,south Moravia,0,161,729825.0,5,2,4,3.6,524,Potential Loyalists,,,
4660,63,Vyskov,south Moravia,0,188,685726.4,5,3,4,3.95,534,Potential Loyalists,,,
294,7,Melnik,central Bohemia,0,176,337849.8,5,3,3,3.6,533,Potential Loyalists,,,
4354,38,Louny,north Bohemia,0,143,699449.4,5,2,4,3.6,524,Potential Loyalists,,,
3639,4,Kladno,central Bohemia,0,102,99754.8,5,1,1,2.2,511,About to Sleep,,,
1677,69,Jesenik,north Moravia,0,129,230277.4,5,2,2,2.9,522,About to Sleep,,,
2653,66,Zdar nad Sazavou,south Moravia,0,148,531497.4,5,2,3,3.25,523,Recent Customers,,,
3870,38,Louny,north Bohemia,0,111,121147.4,5,1,1,2.2,511,About to Sleep,,,
17,1,Hl.m. Praha,Prague,0,54,137078.6,5,1,1,2.2,511,About to Sleep,,,
537,34,Chomutov,north Bohemia,0,108,82859.4,5,1,1,2.2,511,About to Sleep,,,
10493,12,Pribram,central Bohemia,0,177,676114.4,5,3,4,3.95,534,Potential Loyalists,,,
2964,72,Olomouc,north Moravia,0,100,81921.4,5,1,1,2.2,511,About to Sleep,,,
752,23,Cheb,west Bohemia,0,122,271755.8,5,2,2,2.9,522,About to Sleep,,,
6064,49,Semily,east Bohemia,0,107,159058.9,5,1,1,2.2,511,About to Sleep,,,
2981,46,Nachod,east Bohemia,0,124,81895.4,5,2,1,2.55,521,About to Sleep,,,
3527,44,Chrudim,east Bohemia,0,127,591963.4,5,2,4,3.6,524,Potential Loyalists,,,
3005,42,Havlickuv Brod,east Bohemia,0,101,530167.1,5,1,3,2.9,513,About to Sleep,,,
11244,33,Decin,north Bohemia,0,170,874840.5,5,2,4,3.6,524,Potential Loyalists,,,
3470,8,Mlada Boleslav,central Bohemia,0,98,78728.8,5,1,1,2.2,511,About to Sleep,,,
3110,48,Rychnov nad Kneznou,east Bohemia,0,114,199527.4,5,1,2,2.55,512,About to Sleep,,,
2300,36,Liberec,north Bohemia,207,15,13900.0,1,1,1,1.0,111,Lost / Inactive,,,
10148,34,Chomutov,north Bohemia,0,157,289073.8,5,2,2,2.9,522,About to Sleep,,,
1707,75,Prerov,north Moravia,0,105,284132.8,5,1,2,2.55,512,About to Sleep,,,
512,68,Frydek - Mistek,north Moravia,0,123,482044.8,5,2,3,3.25,523,Recent Customers,,,
9031,47,Pardubice,east Bohemia,0,189,367791.4,5,3,3,3.6,533,Potential Loyalists,,,
3375,9,Nymburk,central Bohemia,0,103,231162.8,5,1,2,2.55,512,About to Sleep,,,
2571,61,Trebic,south Moravia,0,121,1004662.8,5,2,4,3.6,524,Potential Loyalists,,,
3304,36,Liberec,north Bohemia,0,124,271402.8,5,2,2,2.9,522,About to Sleep,,,
3908,13,Rakovnik,central Bohemia,0,120,94786.8,5,2,1,2.55,521,About to Sleep,,,
9549,4,Kladno,central Bohemia,0,177,912083.0,5,3,4,3.95,534,Potential Loyalists,,,
4534,63,Vyskov,south Moravia,52,48,92200.0,1,1,1,1.0,111,Lost / Inactive,,,
872,27,Plzen - jih,west Bohemia,0,123,128038.8,5,2,1,2.55,521,About to Sleep,,,
2854,1,Hl.m. Praha,Prague,0,123,442896.8,5,2,3,3.25,523,Recent Customers,,,
2696,1,Hl.m. Praha,Prague,0,97,88472.8,5,1,1,2.2,511,About to Sleep,,,
1214,39,Most,north Bohemia,0,115,366873.8,5,1,3,2.9,513,About to Sleep,,,
1262,29,Rokycany,west Bohemia,0,107,122580.8,5,1,1,2.2,511,About to Sleep,,,
8320,51,Trutnov,east Bohemia,0,163,680920.6,5,2,4,3.6,524,Potential Loyalists,,,
3910,10,Praha - vychod,central Bohemia,0,94,90109.8,5,1,1,2.2,511,About to Sleep,,,
364,1,Hl.m. Praha,Prague,0,93,52600.8,5,1,1,2.2,511,About to Sleep,,,
480,23,Cheb,west Bohemia,0,120,581295.8,5,2,4,3.6,524,Potential Loyalists,,,
2535,61,Trebic,south Moravia,0,162,357006.8,5,2,3,3.25,523,Recent Customers,,,
9179,28,Plzen - sever,west Bohemia,0,151,452499.8,5,2,3,3.25,523,Recent Customers,,,
2299,1,Hl.m. Praha,Prague,0,107,193962.8,5,1,2,2.55,512,About to Sleep,,,
6138,54,Brno - mesto,south Moravia,0,115,389398.9,5,1,3,2.9,513,About to Sleep,,,
1840,21,Tabor,south Bohemia,0,102,204062.8,5,1,2,2.55,512,About to Sleep,,,
3471,63,Vyskov,south Moravia,0,144,472350.8,5,2,3,3.25,523,Recent Customers,,,
1651,34,Chomutov,north Bohemia,0,90,422946.0,5,1,3,2.9,513,About to Sleep,,,
320,47,Pardubice,east Bohemia,0,141,126492.0,5,2,1,2.55,521,About to Sleep,,,
3961,52,Usti nad Orlici,east Bohemia,0,102,69923.8,5,1,1,2.2,511,About to Sleep,,,
3379,63,Vyskov,south Moravia,0,101,305962.8,5,1,2,2.55,512,About to Sleep,,,
4052,36,Liberec,north Bohemia,0,137,346616.0,5,2,3,3.25,523,Recent Customers,,,
3964,25,Klatovy,west Bohemia,0,93,62810.8,5,1,1,2.2,511,About to Sleep,,,
3681,70,Karvina,north Moravia,0,125,428828.8,5,2,3,3.25,523,Recent Customers,,,
2229,1,Hl.m. Praha,Prague,0,128,364357.8,5,2,3,3.25,523,Recent Customers,,,
8742,70,Karvina,north Moravia,0,203,378117.8,5,3,3,3.6,533,Potential Loyalists,,,
52,16,Jindrichuv Hradec,south Bohemia,0,144,513139.8,5,2,3,3.25,523,Recent Customers,,,
1853,7,Melnik,central Bohemia,0,132,129592.0,5,2,1,2.55,521,About to Sleep,,,
3861,2,Benesov,central Bohemia,0,124,533295.8,5,2,3,3.25,523,Recent Customers,,,
3067,46,Nachod,east Bohemia,0,137,149568.8,5,2,1,2.55,521,About to Sleep,,,
3659,54,Brno - mesto,south Moravia,0,179,280154.8,5,3,2,3.25,532,Recent Customers,,,
1356,39,Most,north Bohemia,0,107,126062.8,5,1,1,2.2,511,About to Sleep,,,
1656,47,Pardubice,east Bohemia,0,144,543105.4,5,2,3,3.25,523,Recent Customers,,,
2103,48,Rychnov nad Kneznou,east Bohemia,0,129,131178.8,5,2,1,2.55,521,About to Sleep,,,
1854,32,Ceska Lipa,north Bohemia,0,126,413474.8,5,2,3,3.25,523,Recent Customers,,,
910,1,Hl.m. Praha,Prague,0,104,86518.8,5,1,1,2.2,511,About to Sleep,,,
3794,20,Strakonice,south Bohemia,0,119,404146.8,5,2,3,3.25,523,Recent Customers,,,
3546,55,Brno - venkov,south Moravia,0,140,482716.8,5,2,3,3.25,523,Recent Customers,,,
605,65,Znojmo,south Moravia,0,112,240826.8,5,1,2,2.55,512,About to Sleep,,,
3990,77,Vsetin,north Moravia,0,122,593458.6,5,2,4,3.6,524,Potential Loyalists,,,
2021,69,Jesenik,north Moravia,64,16,18400.0,1,1,1,1.0,111,Lost / Inactive,,,
11231,1,Hl.m. Praha,Prague,0,173,843093.8,5,2,4,3.6,524,Potential Loyalists,,,
4266,54,Brno - mesto,south Moravia,0,119,396024.8,5,2,3,3.25,523,Recent Customers,,,
2455,30,Sokolov,west Bohemia,0,104,114748.8,5,1,1,2.2,511,About to Sleep,,,
3633,18,Pisek,south Bohemia,0,143,267347.8,5,2,2,2.9,522,About to Sleep,,,
4026,58,Jihlava,south Moravia,0,144,480702.8,5,2,3,3.25,523,Recent Customers,,,
3620,14,Ceske Budejovice,south Bohemia,0,110,98342.0,5,1,1,2.2,511,About to Sleep,,,
4550,56,Breclav,south Moravia,0,176,200282.8,5,3,2,3.25,532,Recent Customers,,,
1616,22,Domazlice,west Bohemia,0,112,89210.8,5,1,1,2.2,511,About to Sleep,,,
1498,62,Uherske Hradiste,south Moravia,0,132,518378.8,5,2,3,3.25,523,Recent Customers,,,
598,1,Hl.m. Praha,Prague,0,117,256046.2,5,1,2,2.55,512,About to Sleep,,,
2262,13,Rakovnik,central Bohemia,0,162,1123687.0,5,2,5,3.95,525,Potential Loyalists,,,
2126,1,Hl.m. Praha,Prague,0,123,732562.8,5,2,4,3.6,524,Potential Loyalists,,,
1418,35,Jablonec n. Nisou,north Bohemia,0,119,244204.8,5,2,2,2.9,522,About to Sleep,,,
2537,27,Plzen - jih,west Bohemia,0,158,1124652.0,5,2,5,3.95,525,Potential Loyalists,,,
159,70,Karvina,north Moravia,0,112,442740.2,5,1,3,2.9,513,About to Sleep,,,
11141,1,Hl.m. Praha,Prague,0,152,631476.4,5,2,4,3.6,524,Potential Loyalists,,,
2477,11,Praha - zapad,central Bohemia,0,109,112410.8,5,1,1,2.2,511,About to Sleep,,,
1182,8,Mlada Boleslav,central Bohemia,0,99,294048.2,5,1,2,2.55,512,About to Sleep,,,
130,54,Brno - mesto,south Moravia,0,103,123141.2,5,1,1,2.2,511,About to Sleep,,,
828,1,Hl.m. Praha,Prague,0,121,318138.8,5,2,2,2.9,522,About to Sleep,,,
2042,31,Tachov,west Bohemia,0,108,58396.2,5,1,1,2.2,511,About to Sleep,,,
4358,5,Kolin,central Bohemia,0,133,889906.6,5,2,4,3.6,524,Potential Loyalists,,,
3565,30,Sokolov,west Bohemia,0,156,88586.2,5,2,1,2.55,521,About to Sleep,,,
796,1,Hl.m. Praha,Prague,0,57,131258.4,5,1,1,2.2,511,About to Sleep,,,
2381,1,Hl.m. Praha,Prague,0,121,374534.2,5,2,3,3.25,523,Recent Customers,,,
1430,26,Plzen - mesto,west Bohemia,326,12,12900.0,1,1,1,1.0,111,Lost / Inactive,,,
2085,25,Klatovy,west Bohemia,0,150,224911.2,5,2,2,2.9,522,About to Sleep,,,
3059,1,Hl.m. Praha,Prague,0,152,499928.2,5,2,3,3.25,523,Recent Customers,,,
3959,1,Hl.m. Praha,Prague,0,109,279411.2,5,1,2,2.55,512,About to Sleep,,,
1068,52,Usti nad Orlici,east Bohemia,0,158,392062.7,5,2,3,3.25,523,Recent Customers,,,
10915,25,Klatovy,west Bohemia,0,175,367854.6,5,2,3,3.25,523,Recent Customers,,,
729,14,Ceske Budejovice,south Bohemia,0,127,46776.2,5,2,1,2.55,521,About to Sleep,,,
1141,28,Plzen - sever,west Bohemia,0,151,79102.2,5,2,1,2.55,521,About to Sleep,,,
1264,1,Hl.m. Praha,Prague,0,116,362678.2,5,1,3,2.9,513,About to Sleep,,,
351,50,Svitavy,east Bohemia,0,136,161592.0,5,2,1,2.55,521,About to Sleep,,,
424,12,Pribram,central Bohemia,0,119,515726.2,5,2,3,3.25,523,Recent Customers,,,
1037,1,Hl.m. Praha,Prague,0,171,379726.2,5,2,3,3.25,523,Recent Customers,,,
2656,1,Hl.m. Praha,Prague,0,115,81727.2,5,1,1,2.2,511,About to Sleep,,,
5445,72,Olomouc,north Moravia,0,193,276564.2,5,3,2,3.25,532,Recent Customers,,,
3188,24,Karlovy Vary,west Bohemia,0,113,360962.2,5,1,3,2.9,513,About to Sleep,,,
3236,52,Usti nad Orlici,east Bohemia,0,109,81644.2,5,1,1,2.2,511,About to Sleep,,,
2766,31,Tachov,west Bohemia,0,110,114274.2,5,1,1,2.2,511,About to Sleep,,,
1447,65,Znojmo,south Moravia,0,127,271552.8,5,2,2,2.9,522,About to Sleep,,,
3331,16,Jindrichuv Hradec,south Bohemia,0,132,321700.2,5,2,3,3.25,523,Recent Customers,,,
4268,77,Vsetin,north Moravia,0,141,283488.2,5,2,2,2.9,522,About to Sleep,,,
1524,6,Kutna Hora,central Bohemia,0,96,76373.2,5,1,1,2.2,511,About to Sleep,,,
4746,54,Brno - mesto,south Moravia,0,153,1031841.6,5,2,4,3.6,524,Potential Loyalists,,,
3337,58,Jihlava,south Moravia,0,160,1084017.0,5,2,5,3.95,525,Potential Loyalists,,,
323,52,Usti nad Orlici,east Bohemia,0,104,132438.2,5,1,1,2.2,511,About to Sleep,,,
2016,1,Hl.m. Praha,Prague,0,159,77714.2,5,2,1,2.55,521,About to Sleep,,,
226,70,Karvina,north Moravia,0,129,444324.2,5,2,3,3.25,523,Recent Customers,,,
5180,54,Brno - mesto,south Moravia,0,74,356272.6,5,1,3,2.9,513,About to Sleep,,,
1619,38,Louny,north Bohemia,0,119,126548.2,5,2,1,2.55,521,About to Sleep,,,
2661,1,Hl.m. Praha,Prague,0,116,200536.2,5,1,2,2.55,512,About to Sleep,,,
1818,54,Brno - mesto,south Moravia,0,95,369268.2,5,1,3,2.9,513,About to Sleep,,,
2937,1,Hl.m. Praha,Prague,0,91,96168.2,5,1,1,2.2,511,About to Sleep,,,
2194,54,Brno - mesto,south Moravia,0,117,432016.2,5,1,3,2.9,513,About to Sleep,,,
1336,5,Kolin,central Bohemia,0,125,395616.2,5,2,3,3.25,523,Recent Customers,,,
2325,55,Brno - venkov,south Moravia,0,153,380375.2,5,2,3,3.25,523,Recent Customers,,,
292,49,Semily,east Bohemia,0,93,84680.2,5,1,1,2.2,511,About to Sleep,,,
2797,74,Ostrava - mesto,north Moravia,0,100,413208.2,5,1,3,2.9,513,About to Sleep,,,
1736,74,Ostrava - mesto,north Moravia,0,95,113436.2,5,1,1,2.2,511,About to Sleep,,,
2405,64,Zlin,south Moravia,0,116,295067.2,5,1,2,2.55,512,About to Sleep,,,
2415,16,Jindrichuv Hradec,south Bohemia,0,110,334044.2,5,1,3,2.9,513,About to Sleep,,,
3851,1,Hl.m. Praha,Prague,0,115,421731.2,5,1,3,2.9,513,About to Sleep,,,
2782,1,Hl.m. Praha,Prague,0,110,517248.2,5,1,3,2.9,513,About to Sleep,,,
195,70,Karvina,north Moravia,0,114,308568.2,5,1,2,2.55,512,About to Sleep,,,
2380,46,Nachod,east Bohemia,0,116,166256.2,5,1,2,2.55,512,About to Sleep,,,
1928,70,Karvina,north Moravia,0,119,272065.7,5,2,2,2.9,522,About to Sleep,,,
3242,28,Plzen - sever,west Bohemia,0,137,223432.2,5,2,2,2.9,522,About to Sleep,,,
3541,70,Karvina,north Moravia,0,102,90825.2,5,1,1,2.2,511,About to Sleep,,,
3652,36,Liberec,north Bohemia,0,107,115508.2,5,1,1,2.2,511,About to Sleep,,,
2024,20,Strakonice,south Bohemia,0,112,240280.2,5,1,2,2.55,512,About to Sleep,,,
919,62,Uherske Hradiste,south Moravia,0,116,232188.2,5,1,2,2.55,512,About to Sleep,,,
1096,34,Chomutov,north Bohemia,0,108,118404.2,5,1,1,2.2,511,About to Sleep,,,
1215,65,Znojmo,south Moravia,0,99,86462.2,5,1,1,2.2,511,About to Sleep,,,
6306,64,Zlin,south Moravia,28,68,178838.9,1,1,2,1.35,112,Lost / Inactive,,,
2089,29,Rokycany,west Bohemia,15,115,588929.0,1,1,4,2.05,114,Hibernating,,,
850,25,Klatovy,west Bohemia,0,115,560735.2,5,1,3,2.9,513,About to Sleep,,,
1668,62,Uherske Hradiste,south Moravia,0,93,95363.2,5,1,1,2.2,511,About to Sleep,,,
2224,46,Nachod,east Bohemia,0,97,406800.0,5,1,3,2.9,513,About to Sleep,,,
3574,72,Olomouc,north Moravia,0,105,81291.6,5,1,1,2.2,511,About to Sleep,,,
6061,1,Hl.m. Praha,Prague,0,126,446772.6,5,2,3,3.25,523,Recent Customers,,,
2270,14,Ceske Budejovice,south Bohemia,0,88,94621.6,5,1,1,2.2,511,About to Sleep,,,
214,22,Domazlice,west Bohemia,0,90,52462.6,5,1,1,2.2,511,About to Sleep,,,
3031,51,Trutnov,east Bohemia,0,96,73001.2,5,1,1,2.2,511,About to Sleep,,,
1746,1,Hl.m. Praha,Prague,0,96,399433.6,5,1,3,2.9,513,About to Sleep,,,
64,64,Zlin,south Moravia,30,44,98100.0,1,1,1,1.0,111,Lost / Inactive,,,
3842,1,Hl.m. Praha,Prague,0,82,58515.6,5,1,1,2.2,511,About to Sleep,,,
3971,75,Prerov,north Moravia,0,166,540362.8,5,2,3,3.25,523,Recent Customers,,,
405,55,Brno - venkov,south Moravia,0,154,671551.1,5,2,4,3.6,524,Potential Loyalists,,,
600,46,Nachod,east Bohemia,0,111,355905.6,5,1,3,2.9,513,About to Sleep,,,
1740,57,Hodonin,south Moravia,0,87,72461.6,5,1,1,2.2,511,About to Sleep,,,
2672,59,Kromeriz,south Moravia,0,101,57086.6,5,1,1,2.2,511,About to Sleep,,,
114,60,Prostejov,south Moravia,0,103,64804.6,5,1,1,2.2,511,About to Sleep,,,
2760,10,Praha - vychod,central Bohemia,0,130,316782.6,5,2,2,2.9,522,About to Sleep,,,
2597,31,Tachov,west Bohemia,0,130,436408.6,5,2,3,3.25,523,Recent Customers,,,
2908,61,Trebic,south Moravia,0,110,320545.6,5,1,3,2.9,513,About to Sleep,,,
191,41,Usti nad Labem,north Bohemia,0,106,779133.6,5,1,4,3.25,514,Recent Customers,,,
2354,7,Melnik,central Bohemia,0,105,376369.6,5,1,3,2.9,513,About to Sleep,,,
3782,9,Nymburk,central Bohemia,0,149,517149.0,5,2,3,3.25,523,Recent Customers,,,
3328,1,Hl.m. Praha,Prague,0,88,82163.6,5,1,1,2.2,511,About to Sleep,,,
3083,66,Zdar nad Sazavou,south Moravia,0,93,468433.6,5,1,3,2.9,513,About to Sleep,,,
1199,50,Svitavy,east Bohemia,0,127,108723.6,5,2,1,2.55,521,About to Sleep,,,
10652,1,Hl.m. Praha,Prague,0,149,566697.6,5,2,3,3.25,523,Recent Customers,,,
2690,66,Zdar nad Sazavou,south Moravia,0,103,118952.6,5,1,1,2.2,511,About to Sleep,,,
2495,70,Karvina,north Moravia,22,22,8500.0,1,1,1,1.0,111,Lost / Inactive,,,
8505,70,Karvina,north Moravia,0,135,339713.6,5,2,3,3.25,523,Recent Customers,,,
304,4,Kladno,central Bohemia,0,112,718072.6,5,1,4,3.25,514,Recent Customers,,,
8926,1,Hl.m. Praha,Prague,0,200,406876.6,5,3,3,3.6,533,Potential Loyalists,,,
578,28,Plzen - sever,west Bohemia,0,161,377242.0,5,2,3,3.25,523,Recent Customers,,,
1363,11,Praha - zapad,central Bohemia,0,158,512849.6,5,2,3,3.25,523,Recent Customers,,,
1165,44,Chrudim,east Bohemia,0,102,284813.6,5,1,2,2.55,512,About to Sleep,,,
85,68,Frydek - Mistek,north Moravia,0,108,129580.6,5,1,1,2.2,511,About to Sleep,,,
749,38,Louny,north Bohemia,0,165,194964.6,5,2,2,2.9,522,About to Sleep,,,
8026,36,Liberec,north Bohemia,0,108,483881.6,5,1,3,2.9,513,About to Sleep,,,
3332,17,Pelhrimov,south Bohemia,0,97,136533.6,5,1,1,2.2,511,About to Sleep,,,
3739,1,Hl.m. Praha,Prague,0,91,387093.6,5,1,3,2.9,513,About to Sleep,,,
1907,1,Hl.m. Praha,Prague,0,130,360927.6,5,2,3,3.25,523,Recent Customers,,,
1976,26,Plzen - mesto,west Bohemia,0,128,294173.6,5,2,2,2.9,522,About to Sleep,,,
3658,24,Karlovy Vary,west Bohemia,0,118,95762.8,5,2,1,2.55,521,About to Sleep,,,
3581,66,Zdar nad Sazavou,south Moravia,0,119,215277.6,5,2,2,2.9,522,About to Sleep,,,
1466,69,Jesenik,north Moravia,45,40,55100.0,1,1,1,1.0,111,Lost / Inactive,,,
3176,26,Plzen - mesto,west Bohemia,0,96,84811.6,5,1,1,2.2,511,About to Sleep,,,
1459,12,Pribram,central Bohemia,0,101,53471.6,5,1,1,2.2,511,About to Sleep,,,
1321,60,Prostejov,south Moravia,0,111,107984.6,5,1,1,2.2,511,About to Sleep,,,
2966,33,Decin,north Bohemia,0,145,784802.8,5,2,4,3.6,524,Potential Loyalists,,,
157,11,Praha - zapad,central Bohemia,0,93,113230.6,5,1,1,2.2,511,About to Sleep,,,
2158,38,Louny,north Bohemia,0,102,161298.2,5,1,1,2.2,511,About to Sleep,,,
2843,30,Sokolov,west Bohemia,0,105,381615.6,5,1,3,2.9,513,About to Sleep,,,
3266,14,Ceske Budejovice,south Bohemia,0,107,62015.6,5,1,1,2.2,511,About to Sleep,,,
2048,76,Sumperk,north Moravia,0,134,294820.6,5,2,2,2.9,522,About to Sleep,,,
442,54,Brno - mesto,south Moravia,0,80,375105.8,5,1,3,2.9,513,About to Sleep,,,
3885,51,Trutnov,east Bohemia,0,90,106453.6,5,1,1,2.2,511,About to Sleep,,,
1863,62,Uherske Hradiste,south Moravia,0,143,161357.6,5,2,1,2.55,521,About to Sleep,,,
9167,56,Breclav,south Moravia,0,190,573122.0,5,3,4,3.95,534,Potential Loyalists,,,
2874,32,Ceska Lipa,north Bohemia,0,92,52549.6,5,1,1,2.2,511,About to Sleep,,,
3695,30,Sokolov,west Bohemia,0,115,284350.6,5,1,2,2.55,512,About to Sleep,,,
10068,1,Hl.m. Praha,Prague,0,144,785396.4,5,2,4,3.6,524,Potential Loyalists,,,
2725,52,Usti nad Orlici,east Bohemia,0,160,400928.6,5,2,3,3.25,523,Recent Customers,,,
2899,40,Teplice,north Bohemia,0,112,469084.6,5,1,3,2.9,513,About to Sleep,,,
144,10,Praha - vychod,central Bohemia,0,122,569642.4,5,2,4,3.6,524,Potential Loyalists,,,
1933,35,Jablonec n. Nisou,north Bohemia,0,97,106841.6,5,1,1,2.2,511,About to Sleep,,,
1034,73,Opava,north Moravia,0,110,150337.6,5,1,1,2.2,511,About to Sleep,,,
49,1,Hl.m. Praha,Prague,0,93,83925.6,5,1,1,2.2,511,About to Sleep,,,
1594,15,Cesky Krumlov,south Bohemia,0,140,377496.6,5,2,3,3.25,523,Recent Customers,,,
1138,41,Usti nad Labem,north Bohemia,31,29,33600.0,1,1,1,1.0,111,Lost / Inactive,,,
3544,33,Decin,north Bohemia,0,95,355619.0,5,1,3,2.9,513,About to Sleep,,,
1636,53,Blansko,south Moravia,0,109,442743.0,5,1,3,2.9,513,About to Sleep,,,
10812,16,Jindrichuv Hradec,south Bohemia,19,114,447479.8,1,1,3,1.7,113,About to Sleep,,,
2165,51,Trutnov,east Bohemia,0,124,383918.4,5,2,3,3.25,523,Recent Customers,,,
3460,16,Jindrichuv Hradec,south Bohemia,19,114,445379.8,1,1,3,1.7,113,About to Sleep,,,
4208,1,Hl.m. Praha,Prague,0,99,65648.2,5,1,1,2.2,511,About to Sleep,,,
2954,1,Hl.m. Praha,Prague,0,111,466229.6,5,1,3,2.9,513,About to Sleep,,,
843,6,Kutna Hora,central Bohemia,0,137,65321.6,5,2,1,2.55,521,About to Sleep,,,
2901,1,Hl.m. Praha,Prague,0,104,154015.0,5,1,1,2.2,511,About to Sleep,,,
1734,37,Litomerice,north Bohemia,0,116,481740.6,5,1,3,2.9,513,About to Sleep,,,
2466,39,Most,north Bohemia,0,128,409603.6,5,2,3,3.25,523,Recent Customers,,,
476,69,Jesenik,north Moravia,29,19,12700.0,1,1,1,1.0,111,Lost / Inactive,,,
1407,19,Prachatice,south Bohemia,0,182,1071762.7,5,3,5,4.3,535,Loyal Customers,,,
1598,15,Cesky Krumlov,south Bohemia,0,125,780902.6,5,2,4,3.6,524,Potential Loyalists,,,
2166,71,Novy Jicin,north Moravia,0,129,257262.0,5,2,2,2.9,522,About to Sleep,,,
1259,72,Olomouc,north Moravia,0,157,298169.6,5,2,2,2.9,522,About to Sleep,,,
927,69,Jesenik,north Moravia,0,111,244477.0,5,1,2,2.55,512,About to Sleep,,,
2575,72,Olomouc,north Moravia,0,114,110639.0,5,1,1,2.2,511,About to Sleep,,,
4467,17,Pelhrimov,south Bohemia,0,113,259548.5,5,1,2,2.55,512,About to Sleep,,,
1253,5,Kolin,central Bohemia,0,123,341539.0,5,2,3,3.25,523,Recent Customers,,,
1281,8,Mlada Boleslav,central Bohemia,0,92,223919.0,5,1,2,2.55,512,About to Sleep,,,
1915,2,Benesov,central Bohemia,0,112,199261.0,5,1,2,2.55,512,About to Sleep,,,
3716,1,Hl.m. Praha,Prague,26,20,20400.0,1,1,1,1.0,111,Lost / Inactive,,,
1560,62,Uherske Hradiste,south Moravia,0,141,148683.0,5,2,1,2.55,521,About to Sleep,,,
4725,73,Opava,north Moravia,0,111,585949.8,5,1,4,3.25,514,Recent Customers,,,
1665,73,Opava,north Moravia,0,88,99979.0,5,1,1,2.2,511,About to Sleep,,,
12,21,Tabor,south Bohemia,0,106,95319.0,5,1,1,2.2,511,About to Sleep,,,
3398,43,Hradec Kralove,east Bohemia,0,92,94559.0,5,1,1,2.2,511,About to Sleep,,,
4475,72,Olomouc,north Moravia,0,88,318719.0,5,1,3,2.9,513,About to Sleep,,,
2586,57,Hodonin,south Moravia,0,113,559919.0,5,1,3,2.9,513,About to Sleep,,,
189,76,Sumperk,north Moravia,0,141,395843.0,5,2,3,3.25,523,Recent Customers,,,
3077,64,Zlin,south Moravia,0,105,256867.0,5,1,2,2.55,512,About to Sleep,,,
3634,21,Tabor,south Bohemia,0,101,918319.0,5,1,4,3.25,514,Recent Customers,,,
3897,13,Rakovnik,central Bohemia,0,108,404569.0,5,1,3,2.9,513,About to Sleep,,,
2055,37,Litomerice,north Bohemia,0,99,224564.0,5,1,2,2.55,512,About to Sleep,,,
3012,49,Semily,east Bohemia,0,99,68565.0,5,1,1,2.2,511,About to Sleep,,,
1035,73,Opava,north Moravia,0,125,367595.0,5,2,3,3.25,523,Recent Customers,,,
1687,23,Cheb,west Bohemia,0,85,70549.0,5,1,1,2.2,511,About to Sleep,,,
407,72,Olomouc,north Moravia,0,111,298815.0,5,1,2,2.55,512,About to Sleep,,,
2744,70,Karvina,north Moravia,0,82,302194.0,5,1,2,2.55,512,About to Sleep,,,
3194,11,Praha - zapad,central Bohemia,0,99,277423.0,5,1,2,2.55,512,About to Sleep,,,
109,53,Blansko,south Moravia,0,113,80848.2,5,1,1,2.2,511,About to Sleep,,,
1198,70,Karvina,north Moravia,0,100,204319.0,5,1,2,2.55,512,About to Sleep,,,
3830,56,Breclav,south Moravia,0,112,256789.0,5,1,2,2.55,512,About to Sleep,,,
3692,70,Karvina,north Moravia,0,82,71927.0,5,1,1,2.2,511,About to Sleep,,,
3217,75,Prerov,north Moravia,0,132,668828.0,5,2,4,3.6,524,Potential Loyalists,,,
